2006,4.991666666666666
2007,5.1000000000000005
2008,5.716666666666668
2009,9.416666666666666
2010,9.516666666666667
2011,9.050000000000002
2012,9.291666666666668
2013,8.683333333333334
2014,7.233333333333333
2015,5.6916666666666655
2016,5.225
